Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1719981,185829,LİMİTED,ATAŞEHİR,ÇİĞLİ,31,SAĞLIK GRUBU,15 EYLÜL ÖZEL EĞİTİM VE REHABİLİTASYON KURUMLARI GIDA İNŞAAT TURİZM  TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATAŞEHİR MAHALLESİ 8019/5 SK. ÇİĞLİ / İZMİR
1965401,210519,LİMİTED,ADALET,BAYRAKLI,31,SAĞLIK GRUBU,3E POTENS İLAÇ ITRİYAT MEDİKAL KOZMETİK GIDA İNŞAAT SANAYİ VE  TİCARET LİMİTED ŞİRKETİ,ADALET MAHALLESİ 2132/2 SK. NO: 3 İÇ KAPI NO: 36 BAYRAKLI / İZMİR
1954271,209395,LİMİTED,YENİMAHALLE,ÇİĞLİ,31,SAĞLIK GRUBU,4AB EĞİTİM ORGANİZASYON TURİZM SAĞLIK İŞ GÜVENLİĞİ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YENİMAHALLE MAHALLESİ 8200/1 SK. EYÜP Sit. B Apt. NO: 9/1 ÇİĞLİ / İZMİR
2296576,246491,LİMİTED,YALI,KARŞIYAKA,31,SAĞLIK GRUBU,A DERM ÖZEL SAĞLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ,YALI MAH. 6523 SK. NO: 32A İÇ KAPI NO: 313 KARŞIYAKA / İZMİR
530651,71451,LİMİTED,SARNIÇKÖY,BORNOVA,31,SAĞLIK GRUBU,"AA MUTLU ÖZEL EĞİTİM DANIŞMANLIĞI, HİZMETLERİ VE MALZEMELERİ TİCARET LİMİTED ŞİRKETİ",SARNIÇKÖY MAHALLESİ AKYAR NO:6 BORNOVA / İZMİR
1983511,212331,ANONİM,MİMAR SİNAN,KONAK,31,SAĞLIK GRUBU,ABG SAĞLIK HİZMETLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,MİMAR SİNAN MAH. IŞILAY SAYGIN SK. NO: 14B KONAK / İZMİR
2192371,233355,LİMİTED,ADALET,BAYRAKLI,31,SAĞLIK GRUBU,ABS KARDİYOLOJİ VE ÖZEL SAĞLIK HİZMETLERİ LİMİTED ŞİRKETİ ,ADALET MAHALLESİ MANAS BULVARI NO:12/2 BAYRAKLI / İZMİR
2244201,238575,LİMİTED,GÜNEŞLİ,KONAK,31,SAĞLIK GRUBU,ACAROĞULLARI İLAÇ MEDİKAL VE SAĞLIK HİZMETLERİ TİCARET VE SANAYİ  LİMİTED ŞİRKETİ,GÜNEŞLİ MAHALLESİ 520/2 SOKAK NO: 6 İÇ KAPI NO: 1 KONAK / İZMİR
1764891,190270,ANONİM,MANSUROĞLU,BAYRAKLI,31,SAĞLIK GRUBU,ACIBADEM POLİKLİNİKLERİ ANONİM ŞİRKETİ BAYRAKLI ŞUBESİ,MANSUROĞLU MAHALLESİ 286/10 SK. NO: 7 A/_ BAYRAKLI/İZMİR
2298827,248741,ANONİM,ATAŞEHİR,ÇİĞLİ,31,SAĞLIK GRUBU,ACIBADEM SAĞLIK HİZMETLERİ VE TİCARET ANONİM ŞİRKETİ ÖZEL KENT ŞUBESİ,ATAŞEHİR MAH. 8229/1 SK. KENT HASTANESİ NO: 56 ÇİĞLİ / İZMİR
1663541,180233,LİMİTED,KAZIMDİRİK,BORNOVA,31,SAĞLIK GRUBU,ACİL TIP AMBÜLANS MEDİKAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAHALLESİ 296 SK. NO: 8/614 BORNOVA/İZMİR
2299140,249058,LİMİTED,KAZIMDİRİK,BORNOVA,31,SAĞLIK GRUBU,ACİLİM ÖZEL SAĞLIK TEŞHİS TEDAVİ EĞİTİM VE DANIŞMANLIK HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ İZMİR ŞUBESİ,KAZIMDİRİK MAH. 284 SK. NO: 2 İÇ KAPI NO: 611 BORNOVA / İZMİR
2066771,220684,LİMİTED,ADALET,BAYRAKLI,31,SAĞLIK GRUBU,ADB ÖZEL SAĞLIK HİZMETLERİ LİMİTED ŞİRKETİ ,ADALET MAHALLESİ MANAS BULV. NO: 12 /2 BAYRAKLI / İZMİR
2126701,226731,LİMİTED,ATAŞEHİR,ÇİĞLİ,31,SAĞLIK GRUBU,ADMR SAĞLIK VE DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ ,ATAŞEHİR MAHALLESİ 8019/16 SOKAK NOYA DORA- B BLOK NO: 16 İÇ KAPI NO: 12 Ç ÇİĞLİ / İZMİR
