Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1997251,213708,ANONİM,MANAVKUYU,BAYRAKLI,48,SİGORTACILIK GRUBU,3 AS SİGORTA ARACILIK HİZMETLERİ ANONİM ŞİRKETİ İZMİR ŞUBESİ,MANAVKUYU MAHALLESİ DUMLUPINAR CAD. NO: 53 /1B BAYRAKLI / İZMİR
1601441,174014,LİMİTED,ATIFBEY,GAZİEMİR,48,SİGORTACILIK GRUBU,5 E SİGORTA ACENTECİLİK HİZMETLERİ LİMİTED ŞİRKETİ,ATIFBEY MAHALLESİ ÖNDER CADDESİ NO:10/1 KAT.1 DAİRE.1 GAZİEMİR/İZMİR
2300208,250134,LİMİTED,KAZIMDİRİK,BORNOVA,48,SİGORTACILIK GRUBU,5K BERAY SİGORTA ARACILIK HİZMETLERİ LİMİTED ŞİRKETİ,KAZIMDİRİK MAH. GEDİZ CAD. ÖZKANLAR SAĞLIK SİTESİ NO: 20 İÇ KAPI NO: 106 BORNOVA / İZMİR
1780921,191872,ANONİM,AKDENİZ,KONAK,48,SİGORTACILIK GRUBU,A PLUS SİGORTA ARACILIK HİZMETLERİ ANONİM ŞİRKETİ ,AKDENİZ MAHALLESİ CUMHURİYET BULVARI NO:64/52 KONAK / İZMİR
1837181,197588,LİMİTED,ÇETİN EMEÇ,BALÇOVA,48,SİGORTACILIK GRUBU,A SİGORTA ARACILIK HİZMETLERİ LİMİTED ŞİRKETİ BALÇOVA ŞUBESİ,ÇETİN EMEÇ MAH. BÜLBÜLCÜK SK. ÇAÇARON NO: 9B BALÇOVA / İZMİR
1375891,150536,LİMİTED,AKDENİZ,KONAK,48,SİGORTACILIK GRUBU,A TAKIMI SİGORTA ARACILIK HİZMETLERİ LİMİTED ŞİRKETİ ,AKDENİZ MAHALLESİ AKDENİZ CAD. NO:5 KAT:7 DAİRE:708 KONAK / İZMİR
1871941,201101,LİMİTED,AKIN SİMAV,KONAK,48,SİGORTACILIK GRUBU,AARON SİGORTA EKSPERTİZ LİMİTED ŞİRKETİ ,AKIN SİMAV MAHALLESİ MİTHATPAŞA CAD. NO:421/18 KONAK / İZMİR
1592901,173150,LİMİTED,AKDENİZ,KONAK,48,SİGORTACILIK GRUBU,AB SİGORTA EKSPERTİZLİK HİZMETLERİ LİMİTED ŞİRKETİ ,AKDENİZ MAHALLESİ VALİ KAZIM DİRİK CADDESİ NO:4/51 KONAK / İZMİR
1574911,170151,LİMİTED,KAZIMDİRİK,BORNOVA,48,SİGORTACILIK GRUBU,ABEL SİGORTA EKSPERTİZLİK HİZMETLERİ LİMİTED ŞİRKETİ ,KAZIMDİRİK MAHALLESİ 170 SOKAK NO:5/1 BORNOVA / İZMİR
1690461,182927,ANONİM,ADALET,BAYRAKLI,48,SİGORTACILIK GRUBU,ACENTEM SİGORTA ARACILIK HİZMETLERİ ANONİM ŞİRKETİ,ADALET MAH. 1593/5 SK. 27 SİTESİ A BLOK NO: 27BA BAYRAKLI / İZMİR
